objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.2376593260218941e+18,229.530192412878,51.3697089450433,18.62013,17.665229999999998,17.36123,17.20758,17.24517,3225,301,4,124,7.567348203579437e+18,QSO,2.21594,6721,56398,636
1.2376593260218941e+18,229.693731661932,51.403311692554205,19.37615,17.563029999999998,16.69698,16.29117,15.97703,3225,301,4,124,1.3116924033960776e+18,GALAXY,0.0800378,1165,52703,69
1.2376593260218944e+18,229.713901380384,51.4227725392518,19.29115,18.0976,17.60695,17.286920000000002,17.12009,3225,301,4,124,1.311693502907705e+18,GALAXY,0.05184583,1165,52703,73
1.2376593260218944e+18,229.651318136516,51.3614731289684,19.3365,18.21186,17.816779999999998,17.65575,17.61213,3225,301,4,124,3.712231438855282e+18,STAR,-0.0002637941,3297,54941,507
1.2376593260218944e+18,229.445787616772,51.3085857382816,20.99844,20.49299,20.40373,20.40767,20.16428,3225,301,4,124,7.567346829189902e+18,QSO,0.7514468000000001,6721,56398,631
1.2376593260218947e+18,229.577868525476,51.50401685047029,24.57057,21.21266,20.73219,20.51057,20.48509,3225,301,4,124,7.567347378945715e+18,STAR,-0.0002752411,6721,56398,633
1.2376593260218952e+18,229.525048145089,51.3409412112363,25.9343,22.90861,20.70188,19.65207,19.00959,3225,301,4,124,7.567348478457344e+18,GALAXY,0.5632016,6721,56398,637
1.2376593260219597e+18,229.714131205453,51.331124036489896,18.82261,25.11349,19.6844,14.77237,22.84975,3225,301,4,125,1.3116904792507287e+18,STAR,2.995542e-05,1165,52703,62
1.2376593260219597e+18,229.783266714781,51.3860756892331,18.89356,18.68083,18.5131,18.46803,18.27072,3225,301,4,125,1.311690204372822e+18,QSO,2.124228,1165,52703,61
1.2376593260219597e+18,229.72210677739105,51.1837268756522,20.46965,18.66383,17.6797,17.233539999999998,16.90811,3225,301,4,125,1.3116915787623567e+18,GALAXY,0.1188131,1165,52703,66
1.2376593260219597e+18,229.58981310302,51.28720265334661,19.44368,17.17519,16.302039999999998,16.01454,15.850079999999998,3225,301,4,125,3.7121236867157606e+18,STAR,-0.0001617953,3297,54941,115
1.2376593260219597e+18,229.682252657214,51.3155929110235,20.54206,18.12385,17.10732,16.7734,16.582910000000002,3225,301,4,125,3.712233088122724e+18,STAR,4.171611e-05,3297,54941,513
1.2376593260219597e+18,229.691218190274,51.2705487017406,19.10384,18.23383,18.00345,17.91287,17.88042,3225,301,4,125,3.712124786227389e+18,STAR,-0.0006560874,3297,54941,119
1.2376593260219597e+18,229.656541375055,51.2147178345666,20.25238,19.24665,19.0044,18.90561,18.88092,3225,301,4,125,3.7121245113494815e+18,STAR,-0.0005993572,3297,54941,118
1.2376593260219597e+18,229.772658359152,51.29743810376921,19.68967,18.33718,17.62416,17.24166,17.05265,3225,301,4,125,1.3116937777856123e+18,GALAXY,0.1747088,1165,52703,74
1.2376593260219597e+18,229.772687609852,51.3011373682386,24.6144,22.53578,20.39416,19.4846,19.41109,3225,301,4,125,7.567358099184086e+18,GALAXY,0.4641843,6721,56398,672
1.2376593260219597e+18,229.84570776571096,51.3541083750331,19.16188,18.06289,17.9971,18.05835,18.14919,3225,301,4,125,3.712234187634352e+18,STAR,-8.890916e-05,3297,54941,517
1.23765932602196e+18,229.686556865493,51.207731708578606,17.38566,16.38908,16.03029,15.87034,15.79117,3225,301,4,125,1.3116940526635192e+18,GALAXY,0.01418062,1165,52703,75
1.23765932602196e+18,229.839315197023,51.311610711965706,19.003,17.781779999999998,17.3006,17.00515,16.90263,3225,301,4,125,1.311690754128636e+18,GALAXY,0.07697867,1165,52703,63
1.23765932602196e+18,229.87346060812695,51.2888978020693,19.60651,18.65175,18.35766,18.26342,18.22636,3225,301,4,125,3.7122339127564447e+18,STAR,-0.0009133130999999,3297,54941,516
1.23765932602196e+18,229.927113111998,51.32936017510671,19.70839,17.895120000000002,17.05356,16.6479,16.343339999999998,3225,301,4,125,1.311680858523986e+18,GALAXY,0.07529701,1165,52703,27
1.23765932602196e+18,229.727535493685,51.2967265846868,19.01269,17.92582,17.4752,17.20883,16.9977,3225,301,4,125,1.3116910290065428e+18,GALAXY,0.08006208,1165,52703,64
1.23765932602196e+18,229.553127307794,51.25551696824039,22.8969,21.0922,20.93988,20.99571,21.03918,3225,301,4,125,7.567349028213158e+18,QSO,2.947919,6721,56398,639
1.2376593260219604e+18,229.67779024932003,51.232640945468,22.40976,22.28443,20.65611,19.5069,19.14798,3225,301,4,125,7.567360023329436e+18,GALAXY,0.6417267,6721,56398,679
1.2376593260219604e+18,229.747729727416,51.268499251426896,25.63283,22.41794,20.85056,19.59368,19.22621,3225,301,4,125,7.567359748451528e+18,GALAXY,0.618639,6721,56398,678
1.2376591461695488e+18,214.607402739435,57.023446839058,22.5297,20.21686,18.67912,17.4588,16.82305,3183,301,5,115,2.7720926407604567e+18,STAR,-0.000405863,2462,54561,462
1.2376591461695488e+18,214.74045832769,57.0398911908767,20.268420000000003,20.20354,20.65001,20.88083,21.39898,3183,301,5,115,2.7720904417372017e+18,STAR,-0.0004188244,2462,54561,454
1.2376591461695488e+18,214.471268450764,56.9806001571531,21.05655,20.62468,20.52874,20.6241,20.42322,3183,301,5,115,7.659694535996009e+18,QSO,1.86076,6803,56402,718
1.237659146169549e+18,214.621466920013,57.10516397650189,21.86885,21.43076,21.19736,21.27892,20.72079,3183,301,5,115,7.659694810873916e+18,QSO,0.8719053,6803,56402,719
1.237659146169549e+18,214.657235593685,57.0500029254512,21.77417,21.03494,20.48143,19.98768,19.75057,3183,301,5,115,7.659696735019266e+18,QSO,2.310187,6803,56402,726
1.2376591461695493e+18,214.589979027556,56.921966530582,25.69099,21.47367,20.4592,19.61096,18.92422,3183,301,5,115,7.659692611850662e+18,GALAXY,0.4782439999999999,6803,56402,711
1.2376591461696143e+18,214.781785500451,56.9679528870025,17.80509,16.24203,15.65623,15.43956,15.36304,3183,301,5,116,2.755201117443877e+18,STAR,-0.0001818281,2447,54498,451
1.2376591461696143e+18,214.86987340029305,56.9455749938469,18.87236,17.56569,17.086,16.90156,16.835379999999997,3183,301,5,116,2.7552033164671324e+18,STAR,-0.0001102521999999,2447,54498,459
1.2376591461696143e+18,214.965194569952,56.8854302444233,17.17211,16.26002,15.96938,15.86115,15.83121,3183,301,5,116,2.75521706036248e+18,STAR,-0.0001080875,2447,54498,509
1.2376591461696143e+18,214.854279033279,57.0359200617703,18.93111,17.86897,17.369329999999998,17.0564,16.931620000000002,3183,301,5,116,1.3061780772183347e+18,GALAXY,0.1138494999999999,1160,52674,488
1.2376591461696143e+18,214.91788990499,57.0028814914169,19.18337,18.81956,18.79021,18.39893,18.34247,3183,301,5,116,1.306176427950893e+18,QSO,0.4905287,1160,52674,482
1.2376591461696143e+18,214.834827931292,56.897745957288,19.67613,18.689120000000003,18.37779,18.2495,18.28002,3183,301,5,116,2.772099787586038e+18,STAR,-0.0003500707,2462,54561,488
1.2376591461696143e+18,214.975620420876,56.9077082370477,19.51635,18.3027,17.63066,17.24813,17.031129999999997,3183,301,5,116,1.3061786269741486e+18,GALAXY,0.1232653,1160,52674,490
1.2376591461696143e+18,214.87663442851505,57.0303988302786,21.03187,19.24765,17.803320000000003,17.28049,16.96043,3183,301,5,116,7.659699483798334e+18,GALAXY,0.2343362999999999,6803,56402,736
1.2376591461696143e+18,214.99178102220296,56.9786349320663,21.57445,20.83154,20.61374,20.5943,20.45959,3183,301,5,116,7.659700308432056e+18,STAR,-0.0006273279,6803,56402,739
1.2376591461696143e+18,214.90711613718705,56.82744148688379,21.4829,20.373520000000003,19.830170000000003,19.62724,19.42376,3183,301,5,116,2.7720986880744095e+18,STAR,-0.0002155127,2462,54561,484
1.2376591461696146e+18,214.706376348843,56.9019571586682,22.24335,21.50679,20.66817,19.67697,19.28204,3183,301,5,116,7.659699758676241e+18,GALAXY,0.6979368,6803,56402,737
1.2376591461696148e+18,214.962873046234,56.96944624825849,22.29222,21.65427,20.62757,19.71749,19.31822,3183,301,5,116,7.659699208920429e+18,GALAXY,0.6056408000000001,6803,56402,735
1.23765914616968e+18,214.99518721856603,56.8285373338618,18.79703,18.49872,18.4603,18.51086,18.38844,3183,301,5,117,1.3061805511194972e+18,QSO,0.7632041,1160,52674,497
1.23765914616968e+18,215.022314141432,56.8363000308022,17.51673,15.82369,15.1667,14.9251,14.819870000000002,3183,301,5,117,2.7552154110950374e+18,STAR,9.040357e-05,2447,54498,503
1.23765914616968e+18,215.04982154719505,56.92769440401871,18.680670000000003,17.3152,16.53109,16.127660000000002,15.8339,3183,301,5,117,1.3061767028288e+18,GALAXY,0.1231196,1160,52674,483
1.23765914616968e+18,214.998093130776,56.8549599173876,20.40157,18.89442,18.29231,18.03848,17.95359,3183,301,5,117,2.772098413196503e+18,STAR,-0.0003547347,2462,54561,483
1.23765914616968e+18,215.117336202205,56.85789189468579,19.01432,17.78187,17.0364,16.62651,16.3482,3183,301,5,117,1.3061841245322875e+18,GALAXY,0.1135797,1160,52674,510
1.23765914616968e+18,215.195664897473,56.9371032655212,19.59289,17.84094,16.99385,16.58134,16.3038,3183,301,5,117,1.3061816506311247e+18,GALAXY,0.1133107999999999,1160,52674,501
1.23765914616968e+18,215.098483755526,56.8148239941226,19.75864,18.10523,17.14845,16.64276,16.2829,3183,301,5,117,1.3061778023404275e+18,GALAXY,0.1138817,1160,52674,487
1.23765914616968e+18,215.126932240952,56.8009557360505,18.97666,17.87407,17.258979999999998,16.77361,16.608829999999998,3183,301,5,117,1.3061852240439153e+18,GALAXY,0.1225323999999999,1160,52674,514
1.23765914616968e+18,215.186263296461,56.8685965653542,19.25662,17.88537,17.42226,17.23639,17.19262,3183,301,5,117,2.755215960850852e+18,STAR,-0.0002652469,2447,54498,505
1.23765914616968e+18,215.197575289316,56.852050681627205,19.18273,17.3007,16.28265,15.84282,15.47579,3183,301,5,117,1.3072602720245125e+18,GALAXY,0.1166168,1161,52703,329
1.23765914616968e+18,215.19197260762903,56.856544061491206,19.69404,18.32481,17.38758,16.95557,16.68299,3183,301,5,117,1.3061830250206597e+18,GALAXY,0.1720457,1160,52674,506
1.23765914616968e+18,215.145662687343,56.8016305870051,20.86165,19.34134,18.85102,18.68632,18.61796,3183,301,5,117,2.7720978634406886e+18,STAR,-0.0004772753,2462,54561,481
1.23765914616968e+18,215.21429883696,56.8727539299898,19.14237,17.629739999999998,16.94256,16.51298,16.270770000000002,3183,301,5,117,1.3061832998985667e+18,GALAXY,0.08472205,1160,52674,507
1.23765914616968e+18,215.278195816074,56.930828728608105,20.52179,18.59072,17.56874,17.11714,16.82522,3183,301,5,117,1.306182200386939e+18,GALAXY,0.1567011,1160,52674,503
1.23765914616968e+18,215.189451277084,56.825818170859,19.42443,17.51418,16.461029999999997,15.99969,15.65066,3183,301,5,117,1.3072586227570708e+18,GALAXY,0.1148447,1161,52703,323
1.23765914616968e+18,215.198244342428,56.8353389363469,20.09204,18.40371,17.45564,17.04658,16.78484,3183,301,5,117,1.306186048677636e+18,GALAXY,0.1155117,1160,52674,517
1.23765914616968e+18,215.171734168761,56.8029101216487,19.35207,18.07366,17.572039999999998,17.38599,17.34666,3183,301,5,117,2.755215685972945e+18,STAR,-0.0003586572,2447,54498,504
1.23765914616968e+18,215.162088425055,56.762018125259296,19.889570000000003,18.17651,17.17334,16.61572,16.24225,3183,301,5,117,1.307262196169861e+18,GALAXY,0.1221923999999999,1161,52703,336
1.23765914616968e+18,215.234818405936,56.8395056830084,20.04995,18.46319,17.48016,17.04478,16.72922,3183,301,5,117,1.306186323555543e+18,GALAXY,0.1148809,1160,52674,518
1.23765914616968e+18,215.227670657006,56.8294303794576,20.28324,19.25733,19.146420000000003,19.04744,19.02083,3183,301,5,117,2.7721039107546414e+18,STAR,-0.0006789528,2462,54561,503
1.23765914616968e+18,215.22720112529203,56.8147958281447,18.5547,17.27676,16.59171,16.27019,16.01395,3183,301,5,117,1.3072599971466056e+18,GALAXY,0.1143617,1161,52703,328
1.2376591461696804e+18,215.000151696088,56.78771496682391,22.18857,21.62519,21.89708,21.59343,20.72133,3183,301,5,117,7.65957413947277e+18,STAR,0.001338199,6803,56402,280
1.2376591461696804e+18,215.053518179473,56.8020571644242,23.86562,21.64501,20.14326,19.39056,18.94946,3183,301,5,117,7.659573864594862e+18,GALAXY,0.4213804,6803,56402,279
1.2376591461696804e+18,215.133739787425,56.8849532118129,23.5164,22.04652,20.30236,19.51439,19.1433,3183,301,5,117,7.659715701594845e+18,GALAXY,0.4219979,6803,56402,795
1.2376591461696804e+18,215.25768106754904,56.9373755375181,24.59524,21.75279,20.01124,19.10986,18.70694,3183,301,5,117,7.659716251350659e+18,GALAXY,0.4941434,6803,56402,797
1.2376591461697454e+18,215.424822204473,56.849030032304704,18.74508,17.27495,16.69295,16.48106,16.422520000000002,3183,301,5,118,2.755214861339224e+18,STAR,-0.0003252906,2447,54498,501
1.2376591461697454e+18,215.424251781758,56.852133523366206,18.490170000000003,16.68659,15.68765,15.19663,14.837229999999998,3183,301,5,118,1.3061835747764736e+18,GALAXY,0.1148069999999999,1160,52674,508
1.2376591461697454e+18,215.244125591638,56.816952975206206,19.08431,16.95616,15.94272,15.509379999999998,15.1624,3183,301,5,118,1.3061857737997292e+18,GALAXY,0.1139787,1160,52674,516
1.2376591461697454e+18,215.319224360317,56.9033529595418,20.82904,19.66635,19.17156,18.89692,18.97415,3183,301,5,118,2.772107484167432e+18,STAR,-0.0004449376,2462,54561,516
1.2376591461697457e+18,215.281392790192,56.78951997176,20.13698,18.37535,17.414460000000002,16.987579999999998,16.64124,3183,301,5,118,1.3061854989218222e+18,GALAXY,0.1156862,1160,52674,515
1.2376591461697457e+18,215.285724377575,56.790695527027104,23.80923,21.68865,20.192870000000003,19.35803,18.93437,3183,301,5,118,7.659562869478584e+18,GALAXY,0.4957599,6803,56402,239
1.2376591461697457e+18,215.28659315243303,56.7769288234254,18.3319,16.278,15.23493,14.79595,14.42406,3183,301,5,118,1.3072616464140472e+18,GALAXY,0.1132509,1161,52703,334
1.2376591461697457e+18,215.27765935663,56.7710797183257,21.2413,20.59241,20.7838,20.76317,20.30375,3183,301,5,118,7.659562594600676e+18,QSO,2.325575,6803,56402,238
1.237659324408923e+18,221.074956094603,53.48602297904429,25.54809,22.71094,20.74259,19.666,19.32208,3225,301,1,88,7.555981727081623e+18,GALAXY,0.6281071,6711,56388,245
1.2376593244089876e+18,221.157836850433,53.2160669350651,18.20265,15.99065,15.30971,14.74182,14.65944,3225,301,1,89,1.49423799807249e+18,STAR,-4.102670999999999e-05,1327,52781,614
1.237659324408988e+18,221.19760074681,53.21237987494779,23.57704,21.28141,20.45345,19.61384,19.30007,3225,301,1,89,7.55598117732581e+18,GALAXY,0.6245188,6711,56388,243
1.237659324408988e+18,221.209160396573,53.19976221325,23.0043,21.77159,20.13219,18.89201,18.31733,3225,301,1,89,7.565064792672236e+18,GALAXY,0.6075778000000001,6719,56390,521
1.237659324408988e+18,221.261329799069,53.1839676393527,19.22161,18.139,18.128020000000003,18.1659,18.23475,3225,301,1,89,1.309489256401496e+18,STAR,-0.0002205476,1163,52669,246
1.237659324408988e+18,221.27609909015095,53.18834639647671,18.45016,17.395020000000002,17.0113,16.78804,16.62997,3225,301,1,89,1.4942388227062108e+18,GALAXY,0.03771765,1327,52781,617
1.237659324408988e+18,221.327939339739,53.3492274124614,20.88821,19.84726,18.32944,17.787229999999997,17.35756,3225,301,1,89,7.565066716817584e+18,GALAXY,0.3280289,6719,56390,528
1.237659324408988e+18,221.33111236402303,53.348375680351,22.7343,21.72711,20.7252,19.78802,19.37613,3225,301,1,89,7.555974580256043e+18,GALAXY,0.5281399,6711,56388,219
1.2376593244089884e+18,221.353901524008,53.334134351572,24.90458,21.35777,19.74304,18.9007,18.48263,3225,301,1,89,7.555970731965346e+18,GALAXY,0.4578107,6711,56388,205
1.2376593244089884e+18,221.37257003398895,53.3360278049672,21.44638,20.38134,18.60321,17.781979999999997,17.35506,3225,301,1,89,1.3094909056689377e+18,GALAXY,0.4556447,1163,52669,252
1.2376593244090532e+18,221.356157445182,53.1576598576502,19.1573,17.99604,17.566979999999997,17.26548,17.12339,3225,301,1,90,1.3094903559131238e+18,GALAXY,0.05787669,1163,52669,250
1.2376593244090534e+18,221.523154352257,53.24684811859451,25.79775,20.59439,18.89326,18.24339,17.82825,3225,301,1,90,1.309489531279403e+18,GALAXY,0.4428942,1163,52669,247
1.2376593244090537e+18,221.514362241328,53.267489546986,22.12384,21.0809,19.74145,18.98092,18.70173,3225,301,1,90,7.565077437055955e+18,GALAXY,0.4579934,6719,56390,567
1.2376593244090537e+18,221.516012918436,53.2662245745868,22.9683,21.13952,19.50883,18.62217,18.21813,3225,301,1,90,1.309487882011961e+18,GALAXY,0.4585885,1163,52669,241
1.2376593244090537e+18,221.487861271329,53.163307964275205,22.15548,20.78183,20.85558,21.06278,20.99736,3225,301,1,90,7.555971556599066e+18,STAR,-0.0001464791,6711,56388,208
1.2376593244090537e+18,221.53074150810295,53.1753411147715,21.94383,21.26107,20.56291,20.17746,19.82732,3225,301,1,90,7.565077711933862e+18,QSO,2.070473,6719,56390,568
1.2376593244090537e+18,221.669897778493,53.2387538495876,21.93313,21.08195,20.96223,20.68772,20.52268,3225,301,1,90,7.555960011726976e+18,QSO,0.6368877,6711,56388,166
1.2376593244090537e+18,221.423755944289,53.21497733173951,22.43693,20.67828,18.90131,18.22399,17.79325,3225,301,1,90,1.3094928298142863e+18,GALAXY,0.3742521,1163,52669,259
1.2376593244090537e+18,221.43290118611,53.186362841337,23.81219,21.85608,21.63874,21.65139,21.07821,3225,301,1,90,7.565065617305955e+18,STAR,0.002195356,6719,56390,524
1.2376593244090537e+18,221.505665079502,53.2315007652907,25.13356,21.92266,20.18423,19.25974,18.72928,3225,301,1,90,7.555971006843251e+18,GALAXY,0.4417625,6711,56388,206
1.237659324409054e+18,221.477349423146,53.1764465674761,23.19408,21.6889,20.20562,19.45425,19.09798,3225,301,1,90,7.565076887300141e+18,GALAXY,0.3740232999999999,6719,56390,565
1.237659324409054e+18,221.556215103883,53.2537281851078,24.05797,21.48991,19.73235,18.92529,18.5488,3225,301,1,90,7.55595863733744e+18,GALAXY,0.4580286,6711,56388,161
1.237659324409054e+18,221.560943282284,53.2037706160904,24.1855,21.94164,20.74144,19.76098,19.54107,3225,301,1,90,7.56507798681177e+18,GALAXY,0.5670791000000001,6719,56390,569
1.237659324409054e+18,221.56564351315495,53.1900694183065,26.09447,21.99119,20.63101,19.56558,18.9428,3225,301,1,90,7.555959187093254e+18,STAR,-0.0001142543,6711,56388,163
1.237659324409054e+18,221.543641587507,53.1624662343836,22.4339,21.26572,19.41342,18.81586,18.49044,3225,301,1,90,7.555960561482787e+18,GALAXY,0.374799,6711,56388,168
1.2376593244090542e+18,221.42118177291303,53.1501130285851,22.28418,22.18063,19.75456,18.88453,18.384970000000003,3225,301,1,90,7.555971281721159e+18,GALAXY,0.424747,6711,56388,207
1.2376593244091187e+18,221.806034315485,53.1382758965456,18.46665,16.91764,16.309820000000002,16.08093,15.97819,3225,301,1,91,1.3094790859189391e+18,STAR,-0.0002375124,1163,52669,209
1.2376593244091187e+18,221.744682601409,53.1893223289665,19.32551,17.40677,16.51355,16.108,15.8036,3225,301,1,91,1.309490081035217e+18,GALAXY,0.08211656,1163,52669,249
1.2376593244091187e+18,221.716213847795,53.144531682347406,19.51678,18.63788,18.36072,18.25736,18.20303,3225,301,1,91,7.565131588003624e+18,GALAXY,0.0,6719,56390,764
1.2376593244091187e+18,221.66055077904,53.1957097371049,21.01542,19.02045,17.772029999999997,17.16905,16.752,3225,301,1,91,7.565079361201303e+18,GALAXY,0.2235114,6719,56390,574
1.2376593244091192e+18,221.675943023559,53.2173388154288,25.86613,21.0677,19.30907,18.66241,18.25231,3225,301,1,91,7.565080185835024e+18,GALAXY,0.3752978,6719,56390,577
1.2376593244091192e+18,221.559289456596,53.0784840428564,23.33215,22.03538,20.35633,19.525,19.087670000000003,3225,301,1,91,7.565076337544326e+18,GALAXY,0.4573685999999999,6719,56390,563
